% load S data (Sublimation from lakes)
%  time (day)     S (m day^-1)
175	0.003280	0.004296	0.004701	0.002846
176	0.002400	0.003205	0.003551	0.002013
177	0.002556	0.003312	0.003719	0.002118
178	0.002772	0.003590	0.003990	0.002450
179	0.001297	0.001785	0.002043	0.001245
180	0.002430	0.003070	0.003485	0.002255
181	0.002548	0.003055	0.003567	0.002327
182	0.002657	0.002717	0.003403	0.002276
183	0.001640	0.001459	0.001803	0.001253
184	0.002055	0.002099	0.002572	0.001766
185	0.001885	0.001732	0.002119	0.001511
186	0.001706	0.001511	0.001889	0.001330
187	0.002329	0.002057	0.002591	0.001797
188	0.002189	0.001977	0.002457	0.001724
189	0.001913	0.001698	0.002113	0.001502
190	0.002011	0.001800	0.002225	0.001592
191	0.002873	0.002661	0.003240	0.002300
192	0.004831	0.004277	0.005377	0.003720
193	0.003115	0.002804	0.003506	0.002414
194	0.001628	0.002059	0.002257	0.001388
195	0.002055	0.002736	0.003040	0.001838
196	0.002989	0.002678	0.003358	0.002316
197	0.002113	0.001916	0.002381	0.001659
198	0.002771	0.002446	0.003055	0.002106
199	0.002089	0.001863	0.002325	0.001623
200	0.002202	0.002046	0.002506	0.001761
201	0.002725	0.002608	0.003247	0.002233
202	0.002616	0.002417	0.002965	0.002071
203	0.001378	0.001324	0.001563	0.001135
204	0.002205	0.001997	0.002466	0.001747
205	0.002358	0.002171	0.002689	0.001883
206	0.004064	0.003669	0.004716	0.003175
207	0.003526	0.003276	0.004165	0.002862
208	0.002227	0.002092	0.002514	0.001830
209	0.001978	0.002025	0.002407	0.001604
210	0.006526	0.005725	0.007273	0.004921
211	0.004511	0.004023	0.005149	0.003470
212	0.007283	0.007429	0.008962	0.005906
213	0.007430	0.006909	0.008972	0.005982
214	0.005074	0.005953	0.006875	0.004317
215	0.006905	0.007212	0.008667	0.005639
216	0.002285	0.002690	0.003055	0.001933
217	0.000947	0.001167	0.001345	0.000863
218	0.000925	0.001027	0.001215	0.000806
219	0.000739	0.000927	0.001024	0.000636
220	0.000794	0.000994	0.001129	0.000709
221	0.000809	0.000976	0.001102	0.000692
222	0.001420	0.001402	0.001746	0.001140
223	0.000770	0.000681	0.000856	0.000595
224	0.000980	0.000902	0.001126	0.000762
225	0.002115	0.001841	0.002347	0.001597
226	0.001018	0.000887	0.001125	0.000779
227	0.001268	0.001094	0.001393	0.000965
